-15.567099567099568, -1.542362785420507
-14.268398268398272, -1.4371011204084523
-12.796536796536799, -1.331782725854488
-11.497835497835496, -1.1959438377535099
-9.679653679653683, -1.0162530137569137
-8.121212121212118, -0.8628563324351157
-5.437229437229433, -0.5605729683732803
-3.2727272727272734, -0.3239824138420082
-2.0606060606060694, -0.20564458941994168
0.10389610389609771, -0.0039994327045804745
1.5757575757575708, 0.16684158275421979
3.913419913419915, 0.41222521628137887
6.251082251082252, 0.6750815487164945
8.502164502164497, 0.9379095163806555
10.92640692640692, 1.165848815770813
13.870129870129873, 1.42890370160261
15.6017316017316, 1.5517798893773938
